cell,model,task,problem_id,n_failed_rollouts,spread,concentration,logit_dispersion,retry,sparse_steer,sparse_steer_random,local_temp,dense_steer
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recgM7o1tcc7tP778,50,0.216914,1.775869,-0.712002,0.0,0.2,0.0,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recgXxEgllSGEpELP,49,0.174486,1.944419,-0.808478,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rechKl68Uc6H7vU0N,44,0.25981,1.761324,-0.780632,0.3,0.0,0.0,0.0,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rechgQucGlrnt8KRV,50,0.20628,1.855673,-0.751709,0.1,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rechtUKxC6G67H7Pr,4,0.22168,1.725391,-0.682428,1.0,0.75,1.0,0.75,0.75
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recihePFulRgNKsIn,34,0.260484,1.76569,-0.70206,0.1,0.4,0.3,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reciuppdQde4FGX1z,49,0.225267,1.797484,-0.833733,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recixxJmdux0d8LZQ,50,0.268245,1.758053,-0.757915,0.1,0.2,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recjJ54TXc04enRkZ,50,0.268203,1.709008,-0.783943,0.0,0.1,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recjgMJaMxz4ESDF2,50,0.225547,1.804968,-0.782891,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reck1zKeCssmN82Ga,50,0.281055,1.768888,-0.805604,0.1,0.0,0.2,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reck4G4xxv3YnpbtQ,43,0.285111,1.746487,-0.657319,0.4,0.4,0.3,0.2,0.2
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reckEnrOPFT9Ru7tW,50,0.221973,1.813906,-0.765165,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reckYqR92oJkqJXkE,48,0.208826,1.803831,-0.842158,0.2,0.0,0.1,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reckl6PkaEMWM50yZ,50,0.2214,1.788623,-0.688882,0.0,0.0,0.0,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recl1UtgTVKishAq4,50,0.262285,1.722595,-0.732022,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recmI7EiLv72PxmYK,50,0.173284,1.926721,-0.816811,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recmkvk6EFAmqyMxR,50,0.24334,1.726515,-0.809118,0.0,0.0,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recmwwQJnx7ll7bqL,17,0.201861,1.866645,-0.77422,1.0,1.0,0.9,0.9,0.7
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recn3NhOhqAPLda16,43,0.254951,1.817115,-0.870089,0.4,0.2,0.1,0.3,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recnGEpF1srQpaqWq,49,0.24424,1.957106,-1.02183,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recnTTKdBzfuoZ7w7,44,0.287243,1.715861,-0.693629,0.1,0.1,0.1,0.2,0.3
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recnawZPumSCLMVgp,40,0.263306,1.770053,-0.807546,0.3,0.3,0.2,0.2,0.4
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recnjViFrqlZNL3fY,50,0.277559,1.806251,-0.828463,0.0,0.0,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reco8WSc71p8zAv4q,50,0.22541,1.990562,-0.888862,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recoiTJPGUmzAkief,49,0.316287,1.73807,-0.786381,0.0,0.1,0.3,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recooG6bivTUJpDBz,14,0.220773,1.838604,-0.736142,0.6,0.8,0.7,0.7,0.8
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recoy9ZLBsc7HIRBy,47,0.181977,1.867592,-0.797475,0.1,0.0,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recpJmTOXx6T48nDJ,47,0.162026,1.954519,-0.759064,0.2,0.1,0.1,0.3,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recpki12iG9RUGrz9,47,0.250629,1.788011,-0.679728,0.2,0.0,0.2,0.2,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recqFDvYKKRmbnoUb,49,0.231698,1.822811,-0.862714,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recqGD3fxPCI59vPQ,50,0.23584,1.868713,-0.80001,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recqLRu4BcJvlSANc,7,0.260045,1.775764,-0.797756,1.0,1.0,1.0,1.0,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recr3VHM4zYf6dMFY,48,0.293864,1.743121,-0.792263,0.1,0.0,0.2,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recrHBEJJoDTV05JR,50,0.211543,1.806945,-0.781918,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recrNbtgTNoabJJi6,50,0.210898,1.759968,-0.717708,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recrs0kUo7Ua1xhKO,43,0.23601,1.794516,-0.699794,0.5,0.4,0.4,0.5,0.7
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recs3PLPUEMiqg4P8,49,0.22431,1.860706,-0.748905,0.0,0.2,0.0,0.1,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rect4iLrSfUwkNTno,50,0.242133,1.863559,-0.764166,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rectXfsCM1dj4Kv2c,50,0.202852,1.877014,-0.704698,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_rectlyG9pCAAuWhoB,49,0.26716,1.754299,-0.665935,0.2,0.1,0.1,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recuYEkVjdVUwA3c0,9,0.259657,1.739201,-0.821059,0.777778,1.0,0.777778,0.777778,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recuyeuT5rQ6qDt8F,50,0.187751,1.895945,-0.77481,0.0,0.1,0.1,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recv7GsQg3f0fvB1f,45,0.244206,1.726494,-0.795105,0.4,0.6,0.0,0.2,0.5
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recvZlMbpPz0yLDle,50,0.284004,1.714491,-0.727524,0.1,0.1,0.0,0.1,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recvlnu8BuLmXZhSX,50,0.206328,1.795071,-0.779732,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recw4rROcnHKNZhtK,29,0.27173,1.819985,-0.839743,0.8,0.8,0.7,0.8,0.9
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recwW1A85nfyQpReG,50,0.175033,1.904702,-0.871104,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recwlwlcPvXVNPmvl,50,0.152051,1.935674,-0.791964,0.4,0.2,0.4,0.1,0.4
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recxTy0x7M6T9ikc0,45,0.272092,1.79753,-0.679311,0.2,0.1,0.0,0.3,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recxsX66ktJ1Lwt4f,49,0.214449,1.851743,-0.872359,0.0,0.0,0.0,0.0,0.1
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recyPffUDqC2k7ZZO,47,0.197494,1.86625,-0.787078,0.8,0.7,0.5,0.7,0.7
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recyl3usDqb7ruXJx,50,0.249355,1.743296,-0.779986,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recypVp2NmPlBKVTp,14,0.289481,1.77157,-0.747701,1.0,0.8,0.9,1.0,1.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recyrk6XBVwugG5u8,50,0.222559,1.805026,-0.737022,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recywRj5a8EEjj2Ib,40,0.237085,1.812816,-0.794242,0.5,0.3,0.2,0.5,0.4
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_recz3MfYHPRhsEQkW,50,0.27815,1.72444,-0.708052,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reczQ4I0VpENdMtIj,46,0.239088,1.79819,-0.853813,0.2,0.3,0.3,0.1,0.4
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reczUoM8JsxU6pYxr,50,0.24476,1.817681,-0.76001,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reczjcMtrB1YGS2fO,50,0.201137,1.848625,-0.761534,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reczkBiPPNrNN49Hp,50,0.19782,1.870298,-0.806824,0.0,0.0,0.0,0.0,0.0
grpo1p7b|gpqa,grpo1p7b,gpqa,gpqa_reczzzihL7btBH7RO,50,0.264492,1.75281,-0.753357,0.0,0.2,0.0,0.1,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec06pnAkLOr2t2mp,20,0.778594,2.36247,-0.541311,0.0,0.0,0.0,0.1,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec0Arme2jcXQZnAW,20,0.785645,2.332426,-0.436211,0.1,0.1,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec0VuKUjt1SZ7NYv,19,0.797543,2.371316,-0.470588,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec0wZvZgiz320KRs,20,0.700033,2.4278,-0.566577,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec0yTRmO1o1xCA6H,9,0.857422,2.337925,-0.535346,0.222222,0.444444,0.444444,0.333333,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec1oj2DveQWl9Rpw,20,0.668848,2.44889,-0.558686,0.0,0.0,0.0,0.2,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec1zl5LvaatzGhFt,20,0.707553,2.415122,-0.550475,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec260hNUCEj109Dj,20,0.812687,2.389983,-0.529985,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec2UlKqC6RFHdcro,17,0.856388,2.300374,-0.498795,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec2ZTsqazBZ3LTWZ,19,0.754523,2.359359,-0.438821,0.1,0.2,0.1,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec2fsnzUuvNtUYK8,11,0.794723,2.36553,-0.488271,0.3,0.8,0.4,0.5,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec32C1ZEapBnCC0E,20,0.81748,2.357058,-0.652871,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec47oNPXudlTIk4y,19,0.838794,2.34793,-0.475283,0.2,0.2,0.7,0.4,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec4JrWy7Il8ho5vk,18,0.852376,2.352193,-0.530345,0.1,0.1,0.0,0.0,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec4L69T0Y1AS4AFS,16,0.795209,2.388141,-0.459613,0.2,0.3,0.2,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec4UqStf9WUVif1f,19,0.763312,2.374348,-0.524789,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec4r4KWNLrT7g2kR,14,0.82966,2.324405,-0.512759,0.1,0.2,0.3,0.3,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec527dNeEtWJrYNl,17,0.894011,2.269032,-0.330709,0.3,0.3,0.3,0.6,0.8
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec5eA17Qr1ucNLUf,19,0.824405,2.354845,-0.511872,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec5rjeLsEq5Fg7Oj,19,0.805458,2.377736,-0.531489,0.1,0.0,0.5,0.3,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec6sE2CRtD4drtHg,19,0.852934,2.297003,-0.443294,0.1,0.1,0.2,0.2,0.6
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec7C06XOB2h298ue,17,0.777179,2.368823,-0.626618,0.0,0.1,0.1,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec7qmSnbud4FHSqL,20,0.724805,2.404487,-0.483419,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec8nshandHARTkrg,15,0.815467,2.346479,-0.39553,0.2,0.1,0.1,0.3,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec8y3ZrBOcLgNEkE,9,0.797092,2.358697,-0.453746,0.555556,0.666667,0.444444,0.222222,0.777778
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec9GugrngvsQR99A,11,0.780736,2.366438,-0.402985,0.4,0.5,0.3,0.6,0.6
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec9W28HgpEUeUN8k,20,0.762602,2.400739,-0.501862,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_rec9ubQihAh6g9bft,14,0.867112,2.234767,-0.443755,0.2,0.5,0.3,0.2,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recA1i5ZAh0Uzclxp,16,0.83728,2.342003,-0.448463,0.0,0.0,0.0,0.1,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recAAJoHMW45Lv5je,20,0.856348,2.304433,-0.395225,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recAYkd96NNuNl1Ei,20,0.797664,2.253812,-0.709329,0.2,0.0,0.0,0.1,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recBGxVySx1pkrO1i,19,0.770195,2.396851,-0.415962,0.4,0.0,0.1,0.2,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recBXlqrZUCR897It,20,0.817436,2.355584,-0.450752,0.1,0.0,0.2,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recBhnXrUyTJ6WHIR,20,0.902452,2.293784,-0.472009,0.1,0.0,0.0,0.2,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recBtVK8rBVtIlXDq,4,0.874426,2.289265,-0.715954,0.25,0.25,0.5,0.25,0.5
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recCJJOeBGERaHYax,18,0.792287,2.361248,-0.517268,0.1,0.2,0.1,0.2,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recD8oX1KevFbl7bL,20,0.83246,2.371878,-0.496448,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recDDxpS9s8cwkqfq,14,0.812674,2.328037,-0.530839,0.0,0.0,0.0,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recDj2Y2BbtV02Wv5,15,0.815299,2.334675,-0.453214,0.3,0.0,0.2,0.2,0.5
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recDytVnNYZe2HuUU,19,0.655119,2.443541,-0.564764,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recE2ihVfqEK4R9d0,20,0.82583,2.325827,-0.607692,0.1,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recEmTBhx2hgw6tPQ,18,0.765978,2.346128,-0.400717,0.4,0.3,0.4,0.6,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recFaL6j8UMhutXrc,17,0.815717,2.3675,-0.46339,0.5,0.4,0.6,0.5,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recG1ljJQcVy6CbSl,19,0.775853,2.374796,-0.533398,0.0,0.1,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recGFKDUd8qgz81Zl,12,0.852698,2.269852,-0.437307,0.1,0.0,0.1,0.0,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recGFNRVl1qBZGwyU,14,0.853725,2.317348,-0.547159,0.4,0.2,0.4,0.4,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recGee5m84dg5FZkc,20,0.86792,2.324289,-0.464409,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recHVUd2DkoKfedJZ,20,0.820944,2.308619,-0.570277,0.1,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recI1ls9OXdxatHQn,19,0.764134,2.385046,-0.616609,0.1,0.0,0.1,0.0,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recIDiDKKrN61Auyr,20,0.813755,2.294715,-0.47741,0.0,0.0,0.1,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recIIUynGGpsGEYuo,18,0.854438,2.374601,-0.573737,0.1,0.2,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recIMcQfaQNa6vzsT,20,0.759717,2.371761,-0.465759,0.2,0.1,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recINGR1z01Fh1Z3A,19,0.803043,2.359095,-0.525406,0.2,0.1,0.0,0.0,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recINSFEYLCyyd08m,18,0.809724,2.390407,-0.63711,0.1,0.0,0.0,0.0,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recIOlKBsOeEcgkA1,15,0.85054,2.269067,-0.533233,0.3,0.0,0.3,0.2,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recIj8lR4tuDgrHou,20,0.793408,2.355175,-0.551058,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recIlghoOw5VbY4Zh,20,0.828662,2.346155,-0.557395,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recJJcOHhFeSaRpl4,19,0.765922,2.403614,-0.464041,0.3,0.5,0.2,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recJZ3QEfRKjYw9a7,20,0.81543,2.303167,-0.468701,0.1,0.1,0.0,0.2,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recJpyGtGIsxulevT,17,0.637571,2.458502,-0.588083,0.1,0.1,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recK9F5aqdaybl8bb,17,0.799565,2.345377,-0.320019,0.4,0.2,0.2,0.2,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recKcjTwONILZqHAX,19,0.768473,2.332384,-0.512406,0.1,0.0,0.3,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recKm6LNWykGapmCr,20,0.860303,2.33296,-0.563595,0.2,0.0,0.2,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recKv4hFyNpViUXnL,20,0.824268,2.354405,-0.46667,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recL9MFV5zmdlle5T,18,0.853244,2.289357,-0.533511,0.1,0.1,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recLAgwx9vbgB5EHk,15,0.753776,2.377114,-0.528565,0.3,0.1,0.0,0.1,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recLB0EkQ54bYVhnd,20,0.715042,2.397451,-0.584733,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recLSzwBUS3olCjhl,20,0.806732,2.332523,-0.514407,0.0,0.0,0.1,0.3,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recLrRirj7iXoB0rU,18,0.749349,2.383526,-0.520229,0.0,0.0,0.1,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recMicVBcqy1xM1jq,19,0.834224,2.343634,-0.449424,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recN4DY9Q5V03glmQ,20,0.801465,2.46221,-0.510935,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recNAiPUKOulQbKVP,19,0.830094,2.237371,-0.449764,0.1,0.2,0.3,0.4,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recNFJjE5PPTqVJGv,20,0.654102,2.458564,-0.555398,0.0,0.0,0.0,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recNu3MXkvWUzHZr9,20,0.768592,2.416243,-0.624973,0.0,0.0,0.1,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recNuT2oSnO86bxOx,19,0.818719,2.327043,-0.483493,0.0,0.1,0.0,0.0,0.6
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recO3hvCWRGiG0odN,17,0.84869,2.338037,-0.537227,0.1,0.3,0.3,0.1,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recOYsaYs6RmtlTDy,20,0.830176,2.357735,-0.496991,0.0,0.0,0.1,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recOkA2zsy4GSMD9R,20,0.809473,2.35865,-0.458244,0.1,0.1,0.1,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recOvqPKUtyy9ISA1,11,0.806653,2.335056,-0.523097,0.2,0.6,0.8,0.6,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recPIzpnuYpB4yvmp,20,0.694482,2.390944,-0.573313,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recPL4ZPpVYxgMu57,10,0.797706,2.337688,-0.515502,0.1,0.2,0.2,0.2,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recPSTGXK3P39yNYT,20,0.806895,2.36344,-0.524486,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recPzW1WqRnPs57D6,16,0.879333,2.34773,-0.560536,0.1,0.3,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recQ8oxSY2aCwFRS8,20,0.79021,2.346756,-0.478633,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recQiWOxhkXRz9NVE,18,0.838172,2.312766,-0.485372,0.1,0.2,0.1,0.2,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recRTiyaRymerDJ4y,20,0.758669,2.352449,-0.539589,0.1,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recRZjaElf8ft7xTq,17,0.765586,2.384975,-0.54876,0.1,0.2,0.2,0.1,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recReg13iV2HwJTaA,20,0.823512,2.3743,-0.493387,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recRgabRzMaEoBRcM,18,0.762222,2.361439,-0.47159,0.0,0.1,0.1,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recRhwQwHijW0gCLo,18,0.696398,2.411106,-0.486076,0.1,0.3,0.2,0.1,0.2
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recS48OsU6kVadBPW,13,0.655799,2.440029,-0.562263,0.4,0.1,0.2,0.2,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recSBcGLPatKb3Ygu,20,0.73916,2.399708,-0.53501,0.0,0.2,0.0,0.0,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recTs7qzfJs6kfLUK,19,0.602539,2.438851,-0.509403,0.1,0.4,0.1,0.1,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recUBgVlkKzcRPDdK,13,0.818686,2.29933,-0.596485,0.6,0.4,0.2,0.6,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recUOePh79cp4T2Bg,19,0.801796,2.335963,-0.345751,0.0,0.1,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recUc29lMDBEvurYo,20,0.840527,2.328333,-0.580665,0.0,0.0,0.0,0.0,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recV1nqYQvpII94oC,15,0.897005,2.330978,-0.539902,0.1,0.1,0.1,0.0,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recVE8cUNHpHZIAvL,20,0.843701,2.31558,-0.478805,0.0,0.0,0.2,0.0,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recVEXvhYxAhELVqB,18,0.654912,2.463803,-0.442123,0.3,0.2,0.1,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recVvpD8miVjmmyfe,20,0.674072,2.402417,-0.446421,0.0,0.0,0.0,0.0,0.0
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recWPMm91mGDLXONm,43,0.792128,2.354474,-0.445643,0.2,0.2,0.3,0.2,0.3
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recWXwn9v4IG9ZrM6,34,0.832486,2.315652,-0.494071,0.1,0.2,0.2,0.3,0.4
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recWxGU8Q4YReJ1tb,47,0.789571,2.33875,-0.493041,0.2,0.1,0.2,0.2,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recWzUUYBN0NuXO2k,49,0.675482,2.456175,-0.578638,0.0,0.1,0.1,0.1,0.1
sft0p6b|gpqa,sft0p6b,gpqa,gpqa_recXsYa3i2UhGF5fe,50,0.789609,2.363941,-0.4823,0.0,0.0,0.2,0.0,0.0
